0.000000,3.626209
0.100000,15.721833
0.200000,29.616491
0.300000,39.256968
0.400000,46.649958
0.500000,53.740844
0.550000,57.047132
0.600000,59.975124
0.650000,62.760372
0.700000,68.591400
0.750000,74.139648
0.775000,77.017379
0.800000,81.376430
0.825000,84.758615
0.850000,87.740090
0.875000,92.680013
0.887500,96.128764
0.900000,99.398489
0.912500,104.284940
0.925000,111.518031
0.937500,127.693177
0.943750,173.086264
0.950000,281.471166
0.956250,447.202119
0.962500,735.796229
0.968750,889.169552
0.971875,1011.938526
0.975000,1149.982666
0.978125,1293.424659
0.981250,1361.757015
0.984375,1424.306637
0.985938,1503.450835
0.987500,1614.434645
0.989062,1732.803510
0.990625,1859.699416
0.992188,1950.546426
0.992969,1959.949588
0.993750,1969.352750
0.994531,1978.755911
0.995313,2000.030312
0.996094,2039.024636
0.996484,2058.496834
0.996875,2078.018961
0.997266,2097.541087
0.997656,2117.013285
0.998047,2136.535412
0.998242,2146.271511
0.998437,2150.831667
0.998633,2150.831667
0.998828,2150.831667
0.999023,2150.831667
0.999121,2150.831667
0.999219,2150.831667
0.999316,2150.831667
0.999414,2150.831667
0.999512,2150.831667
0.999561,2150.831667
0.999609,2150.831667
0.999658,2150.831667
0.999707,2150.831667
0.999756,2150.831667
0.999780,2150.831667
0.999805,2150.831667
0.999829,2150.831667
0.999854,2150.831667
0.999878,2150.831667
0.999890,2150.831667
0.999902,2150.831667
0.999915,2150.831667
0.999927,2150.831667
0.999939,2150.831667
0.999945,2150.831667
0.999951,2150.831667
0.999957,2150.831667
0.999963,2150.831667
0.999969,2150.831667
0.999973,2150.831667
0.999976,2150.831667
0.999979,2150.831667
0.999982,2150.831667
0.999985,2150.831667
0.999986,2150.831667
0.999988,2150.831667
0.999989,2150.831667
0.999991,2150.831667
0.999992,2150.831667
0.999993,2150.831667
0.999994,2150.831667
0.999995,2150.831667
0.999996,2150.831667
0.999997,2150.831667
0.999998,2150.831667
0.999999,2150.831667
1.000000,2150.831667
