0.000000,4.190500
0.100000,5.304896
0.200000,12.229208
0.300000,14.626396
0.400000,17.725792
0.500000,21.956542
0.550000,24.784187
0.600000,25.549458
0.650000,26.845250
0.700000,30.302979
0.750000,35.823646
0.775000,36.989667
0.800000,38.375187
0.825000,40.607957
0.850000,41.538813
0.875000,44.577833
0.887500,46.886614
0.900000,48.135854
0.912500,49.799583
0.925000,53.351834
0.937500,54.625083
0.943750,55.674411
0.950000,57.549145
0.956250,59.423880
0.962500,60.207562
0.968750,60.445718
0.971875,60.564796
0.975000,60.683875
0.978125,63.927586
0.981250,67.171296
0.984375,70.415008
0.985938,72.037382
0.987500,73.658719
0.989062,75.280055
0.990625,76.902429
0.992188,77.983667
0.992969,77.983667
0.993750,77.983667
0.994531,77.983667
0.995313,77.983667
0.996094,77.983667
0.996484,77.983667
0.996875,77.983667
0.997266,77.983667
0.997656,77.983667
0.998047,77.983667
0.998242,77.983667
0.998437,77.983667
0.998633,77.983667
0.998828,77.983667
0.999023,77.983667
0.999121,77.983667
0.999219,77.983667
0.999316,77.983667
0.999414,77.983667
0.999512,77.983667
0.999561,77.983667
0.999609,77.983667
0.999658,77.983667
0.999707,77.983667
0.999756,77.983667
0.999780,77.983667
0.999805,77.983667
0.999829,77.983667
0.999854,77.983667
0.999878,77.983667
0.999890,77.983667
0.999902,77.983667
0.999915,77.983667
0.999927,77.983667
0.999939,77.983667
0.999945,77.983667
0.999951,77.983667
0.999957,77.983667
0.999963,77.983667
0.999969,77.983667
0.999973,77.983667
0.999976,77.983667
0.999979,77.983667
0.999982,77.983667
0.999985,77.983667
0.999986,77.983667
0.999988,77.983667
0.999989,77.983667
0.999991,77.983667
0.999992,77.983667
0.999993,77.983667
0.999994,77.983667
0.999995,77.983667
0.999996,77.983667
0.999997,77.983667
0.999998,77.983667
0.999999,77.983667
1.000000,77.983667
