1,37
2,37
3,38
4,34
5,41
6,37
7,42
8,37
9,36
10,43
11,39
12,38
13,42
14,45
15,40
16,36
17,35
18,34
19,33
20,39
21,42
22,39
23,27
24,34
25,38
26,42
27,36
28,32
29,32
30,30
31,41
32,40
33,27
34,31
35,29
36,37
37,34
38,38
39,35
40,34
41,27
42,41
43,35
44,35
45,30
46,35
47,36
48,40
49,40
50,38
51,32
52,32
53,38
54,41
55,40
56,38
57,40
58,37
59,39
60,39
61,44
62,45
63,33
64,33
65,38
66,40
67,44
68,44
69,47
70,39
71,38
72,39
73,42
74,41
75,43
76,40
77,39
78,38
79,45
80,45
81,44
82,38
83,39
84,39
85,44
86,46
87,41
88,37
89,38
90,41
91,45
92,46
93,38
94,37
95,7
