1,249.902
2,250.203
3,250.129
4,249.805
5,249.367
6,249.066
7,249.012
8,248.777
9,248.551
10,248.914
11,247.781
12,248.109
13,248.059
14,246.43
15,247.223
16,245.785
17,247.211
18,247.562
19,247.355
20,247.566
21,248.348
22,248.293
23,247.98
24,247.547
25,247.742
26,247.668
27,247.617
28,247.754
29,248.035
30,247.984
31,248.887
32,248.586
33,248.137
34,247.848
35,248.5
36,248.309
37,247.996
38,248.438
39,248.117
40,247.93
41,248.367
42,248.301
43,249.219
44,249.031
45,248.723
46,248.906
47,247.527
48,248.562
49,247.32
50,248.559
51,249.746
52,249.676
53,250.348
54,249.945
55,249.559
56,247.883
57,249.391
58,249.582
59,247.887
60,249.66
61,250.316
62,250.227
63,248.855
64,248.348
65,250.566
66,250.754
67,251.066
68,251.129
69,251.559
70,251.523
71,251.586
72,252.531
73,253.434
74,252.992
75,253.43
76,254.363
77,254.023
78,253.59
79,253.535
80,253.488
81,253.461
82,253.578
83,253.387
84,253.586
85,253.512
86,253.703
87,253.586
88,253.75
89,253.445
90,253.328
91,253.359
92,253.785
93,253.801
94,253.93
95,253.902
