1,329.609
2,331.133
3,331.395
4,331.352
5,326.582
6,326.855
7,328.125
8,328.598
9,329.105
10,330.344
11,332.852
12,331.648
13,332.004
14,332.137
15,330.086
16,330.379
17,332.297
18,334.336
19,336.812
20,339.496
21,341.059
22,341.094
23,342.891
24,342.824
25,344.379
26,344.508
27,344.992
28,345.328
29,346.695
30,347.016
31,347.16
32,347.715
33,348.148
34,348.789
35,350.238
36,350.742
37,373.277
38,386.523
39,382.664
40,378.699
41,379.914
42,380.805
43,379.441
44,379.785
45,380.453
46,379.656
47,378.555
48,378.125
49,378.066
50,363.828
51,362.48
52,362.738
53,362.555
