1,0
2,0
3,0
4,1
5,1
6,1
7,0
8,0
9,0
10,0
11,1
12,0
13,0
14,0
15,42
16,47
17,52
18,47
19,48
20,49
21,48
22,48
23,47
24,51
25,44
26,28
27,26
28,27
29,27
30,27
31,26
32,25
33,24
34,25
35,21
36,17
37,4
38,6
39,28
40,25
41,29
42,26
43,28
44,27
45,27
46,27
47,27
48,27
49,27
50,27
51,26
52,26
53,5
