1,289.789
2,289.668
3,291.008
4,290.852
5,289.145
6,291.121
7,290.75
8,290.742
9,290.246
10,291.277
11,291.152
12,290.477
13,291.465
14,290.656
15,291.344
16,291.676
17,290.527
18,289.793
19,291.633
20,290.555
21,290.898
22,291.73
23,291.672
24,289.414
25,289.418
26,291.688
27,290.707
28,283.367
29,281.621
30,283.301
31,284.023
32,283.434
33,289.492
34,288.684
35,288.598
36,289.336
37,289.281
38,285.516
39,285.801
40,285.039
41,285.125
42,284.984
43,290.266
44,290.484
45,290.695
46,288.633
47,290.824
48,283.156
49,282.395
50,283.746
51,283.926
52,281.684
53,283.367
54,288.578
55,287.293
56,287.543
57,289.277
58,289.691
59,287.641
60,287.344
61,287.316
62,287.664
63,281.609
64,281.852
65,281.383
66,283.914
67,282.055
68,281.516
69,281.578
70,283.348
71,282.461
72,282.918
