1,372.758
2,371.824
3,371.566
4,371.766
5,372.699
6,371.777
7,372.391
8,372.379
9,373.191
10,374.527
11,373.566
12,373.34
13,374.211
14,373.84
15,373.035
16,375.016
17,374.918
18,374.242
19,374.863
20,374.523
21,375.004
22,375.25
23,375.98
24,375.363
25,375.477
26,375.922
27,375.371
28,375.805
29,375.641
30,375.613
31,376.207
32,375.754
33,375.102
34,375.969
35,375.902
36,375.445
37,377.492
38,376.324
39,375.422
40,376.238
41,375.492
42,376.23
43,375.926
44,375.613
45,376.543
46,376.445
47,375.957
48,376.406
49,376.875
50,376.707
51,376.145
52,377.359
53,376.5
54,376.227
55,377.07
56,376.832
57,376.199
58,376.238
59,376.145
60,377.035
61,376.305
62,375.57
63,375.629
64,376.688
65,375.945
66,375.898
67,376.031
68,376.336
69,376.434
70,375.512
71,376
72,376.566
73,377.07
74,376.156
75,375.98
76,375.234
77,376.094
78,376.012
79,375.113
80,375.215
81,376.043
82,375.453
83,375.324
84,376.305
85,375.965
86,376.148
87,374.977
88,374.805
89,374.773
90,376.137
91,375.824
92,375.074
93,375.074
94,375.242
95,375.168
96,374.828
97,375.582
98,376.152
99,375.047
100,374.328
101,374.176
102,374.062
103,374.125
104,375.223
105,373.684
106,374.887
107,374.172
108,374.066
109,375.535
110,374.566
111,375.289
112,374.301
113,376.641
114,373.824
115,375.703
116,374.297
117,374.699
