1,66
2,61
3,63
4,60
5,61
6,61
7,61
8,60
9,59
10,61
11,59
12,60
13,63
14,59
15,61
16,63
17,61
18,60
19,59
20,59
21,58
22,59
23,61
24,61
25,60
26,62
27,60
28,62
29,62
30,60
31,60
32,63
33,59
34,61
35,58
36,66
37,63
38,67
39,61
40,61
41,62
42,61
43,60
44,60
45,58
46,57
47,59
48,61
49,62
50,62
51,61
52,62
53,62
54,60
55,61
56,59
57,58
58,60
59,61
60,63
61,62
62,64
63,64
64,62
65,58
66,62
67,61
68,60
69,58
70,58
71,61
72,60
73,60
74,64
75,62
76,60
77,58
78,60
79,62
80,59
81,58
82,61
83,66
84,64
85,61
86,63
87,62
88,64
89,61
90,60
91,60
92,59
93,60
94,62
95,66
96,62
97,66
98,63
99,63
100,65
101,63
102,60
103,62
104,60
105,62
106,60
107,58
108,60
109,63
110,63
111,60
112,60
113,69
114,77
115,83
116,59
117,77
