0.000000,1.035375
0.100000,1.329011
0.200000,1.439130
0.300000,1.559331
0.400000,1.735225
0.500000,2.075005
0.550000,2.484378
0.600000,12.055535
0.650000,22.654445
0.700000,23.317533
0.750000,24.970920
0.775000,27.091297
0.800000,28.665771
0.825000,31.889683
0.850000,32.630770
0.875000,32.971596
0.887500,33.204556
0.900000,33.507124
0.912500,33.956589
0.925000,34.662367
0.937500,35.869647
0.943750,36.669514
0.950000,37.356070
0.956250,37.833263
0.962500,38.309765
0.968750,39.006461
0.971875,39.559263
0.975000,40.203876
0.978125,40.973523
0.981250,41.856836
0.984375,42.580215
0.985938,42.907385
0.987500,43.259406
0.989062,43.686274
0.990625,44.272726
0.992188,45.083101
0.992969,45.547370
0.993750,46.054010
0.994531,46.567750
0.995313,47.578769
0.996094,48.588496
0.996484,49.466717
0.996875,50.942819
0.997266,52.418920
0.997656,53.891246
0.998047,59.156255
0.998242,62.380084
0.998437,65.603913
0.998633,68.844275
0.998828,73.544352
0.999023,79.680845
0.999121,82.764826
0.999219,85.848807
0.999316,88.901319
0.999414,91.985300
0.999512,101.433831
0.999561,107.161900
0.999609,112.773071
0.999658,118.501141
0.999707,124.229211
0.999756,129.957280
0.999780,132.762866
0.999805,135.685350
0.999829,138.490936
0.999854,143.495044
0.999878,148.718000
0.999890,151.329477
0.999902,153.940955
0.999915,156.770056
0.999927,159.381534
0.999939,161.993011
0.999945,163.298750
0.999951,164.604489
0.999957,165.910228
0.999963,167.215967
0.999969,168.521706
0.999973,169.392198
0.999976,170.045068
0.999979,170.697937
0.999982,170.734208
0.999985,170.734208
0.999986,170.734208
0.999988,170.734208
0.999989,170.734208
0.999991,170.734208
0.999992,170.734208
0.999993,170.734208
0.999994,170.734208
0.999995,170.734208
0.999996,170.734208
0.999997,170.734208
0.999998,170.734208
0.999999,170.734208
1.000000,170.734208
