1,257.59
2,258.203
3,258.82
4,259.531
5,260.086
6,260.07
7,260.133
8,260.27
9,259.992
10,260.027
11,260.055
12,260.371
13,260.129
14,260.156
15,260.332
16,260.07
17,260.301
18,260.223
19,260.227
20,260.461
21,260.102
22,260.23
23,260.133
24,260.43
25,260.441
26,260.453
27,260.172
28,260.453
29,260.508
30,260.5
31,260.66
32,260.547
33,261.332
34,261.539
35,262.148
36,262.645
37,263.227
38,263.652
39,264.254
40,264.254
41,264.484
42,264.191
43,264.25
44,264.191
45,264.008
46,263.953
47,263.969
48,263.91
49,264.102
50,264.121
51,264.039
52,264.027
53,264.043
54,263.805
55,263.914
56,263.836
57,263.863
58,264.078
59,264.094
60,264.176
61,263.965
62,263.617
63,263.785
64,264.059
65,264.27
66,264.293
67,264.66
68,264.402
69,264.281
70,264.434
71,264.57
72,264.336
73,263.969
74,264.289
75,264.141
76,264.391
77,264.309
78,264.348
79,264.711
80,264.895
81,264.773
82,265.199
83,265.445
84,265.57
85,266.473
86,266.555
87,266.691
88,266.957
89,267.043
90,266.934
91,266.816
92,266.941
93,266.66
94,266.801
95,266.453
96,266.828
97,266.73
98,266.863
99,266.758
100,266.75
101,266.609
102,266.66
103,266.465
104,266.355
105,266.48
106,266.613
107,266.281
108,266.523
109,266.422
110,266.332
111,266.469
112,266.105
113,266.492
114,266.512
115,266.664
116,266.59
117,266.465
