0.000000,1.168979
0.100000,1.601804
0.200000,1.824810
0.300000,2.284832
0.400000,3.531026
0.500000,5.152971
0.550000,5.563080
0.600000,5.941310
0.650000,6.296590
0.700000,6.675519
0.750000,7.082887
0.775000,7.312812
0.800000,7.597999
0.825000,7.882384
0.850000,8.215191
0.875000,8.618741
0.887500,8.826910
0.900000,9.059817
0.912500,9.380206
0.925000,9.788926
0.937500,10.317920
0.943750,10.642954
0.950000,11.029465
0.956250,11.417661
0.962500,12.159485
0.968750,13.081361
0.971875,13.512100
0.975000,13.921108
0.978125,14.290637
0.981250,14.734508
0.984375,15.199517
0.985938,15.393722
0.987500,15.645194
0.989062,15.973742
0.990625,16.429229
0.992188,17.117462
0.992969,17.473451
0.993750,18.080783
0.994531,19.221972
0.995313,20.364763
0.996094,21.506304
0.996484,23.061564
0.996875,24.846998
0.997266,26.632433
0.997656,28.524745
0.998047,30.480394
0.998242,31.455717
0.998437,33.006735
0.998633,34.810682
0.998828,36.605425
0.999023,38.400168
0.999121,39.302141
0.999219,40.204114
0.999316,41.906477
0.999414,44.416696
0.999512,46.926915
0.999561,48.182024
0.999609,49.411519
0.999658,50.666629
0.999707,51.921738
0.999756,53.176848
0.999780,53.791595
0.999805,54.978131
0.999829,58.214511
0.999854,61.585741
0.999878,64.822121
0.999890,66.440312
0.999902,68.058502
0.999915,69.811541
0.999927,71.429732
0.999939,73.047922
0.999945,73.857017
0.999951,74.666112
0.999957,75.475207
0.999963,76.284302
0.999969,76.778750
0.999973,76.778750
0.999976,76.778750
0.999979,76.778750
0.999982,76.778750
0.999985,76.778750
0.999986,76.778750
0.999988,76.778750
0.999989,76.778750
0.999991,76.778750
0.999992,76.778750
0.999993,76.778750
0.999994,76.778750
0.999995,76.778750
0.999996,76.778750
0.999997,76.778750
0.999998,76.778750
0.999999,76.778750
1.000000,76.778750
