1,239.164
2,245.504
3,252.441
4,253.027
5,252.734
6,254.047
7,254.465
8,254.883
9,257.285
10,258.52
11,258.703
12,258.434
13,258.629
14,260.445
15,260.223
16,260.395
17,260.449
18,262.996
19,263.109
20,263.598
21,264.234
22,263.941
23,265.473
24,265.316
25,265.438
26,266.973
27,266.961
28,266.727
29,266.801
30,266.93
31,267.18
32,266.086
33,265.906
34,266.082
35,267.754
36,267.477
37,267.637
38,267.641
39,267.289
40,267.496
41,267.543
42,267.199
43,267.34
44,267.34
45,267.613
46,267.426
47,267.461
48,267.375
49,267.988
50,267.781
51,267.684
