1,341.988
2,341.711
3,341.66
4,341.473
5,341.645
6,341.633
7,341.465
8,341.508
9,341.414
10,341.402
11,341.137
12,340.25
13,340.617
14,340.438
15,339.965
16,340.25
17,339.578
18,338.703
19,338.375
20,338.965
21,339.562
22,339
23,337.23
24,338.555
25,338.57
26,339.121
27,338.871
28,337.621
29,337.535
30,338.164
31,338.039
32,338.133
33,337.828
34,338.516
35,337.863
36,338.801
37,337.742
38,337.926
39,337.055
40,337.562
41,337.461
42,337.621
43,338.418
44,338.672
45,338.336
46,337.598
47,338.582
48,338.375
49,337.812
50,337.871
51,337.77
52,338.137
53,338.336
