1,255.25
2,255.68
3,255.293
4,255.336
5,255.73
6,255.562
7,255.484
8,255.754
9,255.652
10,255.438
11,255.836
12,255.594
13,255.695
14,255.777
15,255.684
16,255.789
17,255.59
18,255.762
19,255.488
20,255.324
21,255.105
22,255.18
23,255.512
24,255.32
25,255.301
26,255.094
27,254.969
28,255.539
29,255.879
30,255.23
31,255.77
32,255.348
33,255.438
34,255.797
35,255.164
36,255.492
37,255.539
38,255.34
39,255.652
40,255.52
41,255.609
42,255.547
43,255.422
44,255.391
45,255.359
46,255.414
47,255.961
48,255.578
49,256.168
50,255.648
51,255.957
52,255.562
