1,25
2,21
3,27
4,21
5,27
6,28
7,26
8,29
9,23
10,25
11,27
12,25
13,26
14,25
15,32
16,27
17,29
18,26
19,22
20,30
21,25
22,26
23,24
24,22
25,24
26,25
27,24
28,21
29,20
30,22
31,24
32,23
33,26
34,12
35,21
36,25
37,20
38,22
39,13
40,19
41,23
42,22
43,20
44,12
45,19
46,22
47,22
48,22
49,16
50,22
51,22
52,24
53,19
54,13
55,26
56,26
57,23
58,22
59,13
60,26
61,26
62,22
63,23
64,8
65,23
66,25
67,25
68,24
69,20
70,21
71,24
72,23
73,15
74,15
75,28
76,23
77,28
78,26
79,18
80,26
81,27
82,22
83,26
84,18
85,23
86,26
87,27
88,19
89,21
90,30
91,29
92,27
93,27
94,19
95,0
