1,257.551
2,258.172
3,257.676
4,257.586
5,258.277
6,257.988
7,257.422
8,256.879
9,256.746
10,256.621
11,256.574
12,256.668
13,256.551
14,256.516
15,256.375
16,256.223
17,256.082
18,255.945
19,255.672
20,255.398
21,255.262
22,254.863
23,254.723
24,254.574
25,254.449
26,254.41
27,254.398
28,254.07
29,254.051
30,253.902
31,253.781
32,253.746
33,253.465
34,253.348
35,253.309
36,252.656
37,252.277
38,252.25
39,252.113
40,252.34
41,252.324
42,252.133
43,251.977
44,251.844
45,251.809
46,251.668
47,251.527
48,237.984
49,239.883
50,240.219
51,240.172
52,240.16
53,240.273
54,240.504
55,240.234
56,240.828
57,240.809
58,240.922
59,240.777
60,240.758
61,240.621
62,240.754
63,240.715
64,240.57
65,240.941
66,240.902
67,241.008
68,241.117
69,241.574
70,241.422
71,241.285
72,241.266
73,241.129
74,241.223
75,241.316
76,241.562
77,241.418
78,241.289
79,241.75
80,241.594
81,241.59
82,241.688
83,241.535
84,241.637
85,241.629
86,241.734
87,241.965
88,241.816
89,241.672
90,241.66
91,241.52
92,241.609
93,241.598
94,241.949
95,241.938
