1,273.273
2,272.531
3,274.844
4,275.867
5,274.047
6,274.34
7,278.758
8,277.027
9,276.992
10,277.109
11,279.594
12,277.309
13,278.59
14,281.246
15,281.215
16,282.602
17,284.344
18,286.832
19,285.277
20,285.516
21,285.223
22,286.875
23,285.117
24,285.422
25,286.145
26,283.426
27,281.918
28,282.332
29,283.004
30,285.273
31,281.973
32,284.738
33,285.551
34,290.234
35,289.973
36,288.496
37,289.18
38,290.75
39,288.504
40,288.586
41,288.355
42,290.312
43,291.578
44,284.602
45,284.816
46,284.738
47,286.961
48,284.73
49,284.973
50,284.656
51,284.434
52,289.32
53,288.516
54,289.246
55,289.473
56,289.453
57,289.723
58,290.168
59,290.832
60,292.305
61,290.547
62,290.793
63,286.883
64,288.34
65,286.699
66,286.906
67,288.438
68,289.453
69,286.953
70,287.102
71,288.73
