1,355.699
2,356.434
3,354.613
4,355.012
5,355.191
6,354.781
7,354.605
8,355.027
9,355.516
10,355.008
11,354.879
12,354.645
13,355.566
14,355.164
15,354.852
16,354.898
17,354.66
18,355.074
19,354.262
20,354.52
21,354.66
22,355.016
23,355.184
24,354.207
25,354.969
26,355.199
27,355.398
28,354.828
29,354.5
30,354.547
31,354.754
32,354.164
33,354.93
34,354.652
35,355.344
36,354.543
37,354.922
38,355.844
39,354.445
40,354.074
41,354.285
42,354.445
43,354.875
44,354.508
45,354.148
46,354.207
47,354.715
48,354.398
49,354.129
50,354.566
51,354.914
52,353.984
53,354.703
54,355.254
55,354.926
56,354.684
57,355.191
58,355.41
59,355.406
60,354.656
61,354.922
62,354.91
63,354.59
64,354.758
65,354.891
66,355.09
67,354.73
68,355
69,355.906
70,355.145
71,355.625
72,356.273
73,355.246
74,355.488
75,355.664
76,356.066
77,354.527
78,354.645
79,354.898
80,354.586
81,354.5
82,355.293
83,355.926
84,355.336
85,355
86,354.902
87,354.906
